year,longitude,latitude,gdp_pwt,pop_pwt,gdppc,ln_gdppc,name_1,name_2
2019,127.75,-3.5,159.5402,0.0117,13642.4026,9.5209,Maluku,Seram Bagian Barat
2020,127.75,-3.5,147.7418,0.0111,13350.0641,9.4993,Maluku,Seram Bagian Barat
2021,127.75,-3.5,119.6282,0.0082,14590.7785,9.5881,Maluku,Seram Bagian Barat
2022,127.75,-3.5,137.3471,0.0096,14252.7128,9.5647,Maluku,Seram Bagian Barat
2012,127.75,-3.25,121.1723,0.0097,12544.9046,9.4371,Maluku,Seram Bagian Barat
2013,127.75,-3.25,120.7347,0.0098,12362.0085,9.4224,Maluku,Seram Bagian Barat
2014,127.75,-3.25,124.6318,0.01,12488.3652,9.4326,Maluku,Seram Bagian Barat
2015,127.75,-3.25,124.966,0.0101,12317.3727,9.4188,Maluku,Seram Bagian Barat
2016,127.75,-3.25,127.3406,0.0102,12447.6871,9.4293,Maluku,Seram Bagian Barat
2017,127.75,-3.25,131.3733,0.0104,12593.5132,9.4409,Maluku,Seram Bagian Barat
2018,127.75,-3.25,151.9551,0.0114,13331.0982,9.4979,Maluku,Seram Bagian Barat
2019,127.75,-3.25,159.5326,0.012,13285.6883,9.4944,Maluku,Seram Bagian Barat
2020,127.75,-3.25,171.0175,0.0135,12698.0121,9.4492,Maluku,Seram Bagian Barat
2021,127.75,-3.25,130.2946,0.0098,13253.5003,9.492,Maluku,Seram Bagian Barat
2022,127.75,-3.25,171.5281,0.0117,14618.0802,9.59,Maluku,Seram Bagian Barat
2012,127.75,-3.0,120.9315,0.0098,12324.2247,9.4193,Maluku,Seram Bagian Barat
2013,127.75,-3.0,121.3814,0.0099,12237.5416,9.4123,Maluku,Seram Bagian Barat
2014,127.75,-3.0,124.1132,0.01,12464.612,9.4306,Maluku,Seram Bagian Barat
2015,127.75,-3.0,123.0832,0.0095,12919.5962,9.4665,Maluku,Seram Bagian Barat
2016,127.75,-3.0,125.4872,0.0096,13057.0188,9.4771,Maluku,Seram Bagian Barat
2017,127.75,-3.0,128.7845,0.0097,13285.971,9.4945,Maluku,Seram Bagian Barat
2018,127.75,-3.0,101.2001,0.0071,14347.8704,9.5714,Maluku,Seram Bagian Barat
2019,127.75,-3.0,105.3549,0.0071,14778.4271,9.6009,Maluku,Seram Bagian Barat
2020,127.75,-3.0,92.9238,0.0066,14017.2022,9.548,Maluku,Seram Bagian Barat
2021,127.75,-3.0,70.7178,0.0048,14603.8753,9.589,Maluku,Seram Bagian Barat
2022,127.75,-3.0,46.8548,0.003,15438.8065,9.6446,Maluku,Seram Bagian Barat
2012,128.0,-3.25,300.8411,0.0298,10096.7556,9.22,Maluku,Seram Bagian Barat
2013,128.0,-3.25,302.4301,0.0302,10029.4286,9.2133,Maluku,Seram Bagian Barat
2014,128.0,-3.25,313.863,0.0302,10404.7537,9.25,Maluku,Seram Bagian Barat
2015,128.0,-3.25,323.523,0.0318,10186.1731,9.2288,Maluku,Seram Bagian Barat
2016,128.0,-3.25,330.732,0.0321,10307.1742,9.2406,Maluku,Seram Bagian Barat
2017,128.0,-3.25,340.8839,0.0324,10522.6953,9.2613,Maluku,Seram Bagian Barat
2018,128.0,-3.25,409.2403,0.038,10755.5238,9.2832,Maluku,Seram Bagian Barat
2019,128.0,-3.25,435.0991,0.0404,10760.7581,9.2837,Maluku,Seram Bagian Barat
2020,128.0,-3.25,411.6252,0.0381,10808.8655,9.2881,Maluku,Seram Bagian Barat
2021,128.0,-3.25,325.4944,0.028,11639.2072,9.3621,Maluku,Seram Bagian Barat
2022,128.0,-3.25,316.6855,0.0256,12391.7049,9.4248,Maluku,Seram Bagian Barat
2012,128.0,-3.0,74.4884,0.006,12374.9333,9.4234,Maluku,Seram Bagian Barat
2013,128.0,-3.0,75.766,0.0061,12425.3527,9.4275,Maluku,Seram Bagian Barat
2014,128.0,-3.0,77.6139,0.0062,12568.7316,9.439,Maluku,Seram Bagian Barat
2015,128.0,-3.0,77.0038,0.006,12764.791,9.4544,Maluku,Seram Bagian Barat
2016,128.0,-3.0,78.3853,0.0061,12883.8861,9.4637,Maluku,Seram Bagian Barat
2017,128.0,-3.0,81.4642,0.0061,13292.981,9.495,Maluku,Seram Bagian Barat
2018,128.0,-3.0,92.978,0.007,13220.4664,9.4895,Maluku,Seram Bagian Barat
2019,128.0,-3.0,106.9767,0.0075,14206.3944,9.5614,Maluku,Seram Bagian Barat
2020,128.0,-3.0,91.7714,0.007,13092.152,9.4798,Maluku,Seram Bagian Barat
2021,128.0,-3.0,71.4572,0.0051,13996.743,9.5466,Maluku,Seram Bagian Barat
2022,128.0,-3.0,65.9317,0.0044,14905.2935,9.6095,Maluku,Seram Bagian Barat
2012,128.25,-3.25,130.8535,0.0111,11778.1523,9.374,Maluku,Seram Bagian Barat
2013,128.25,-3.25,132.0494,0.0113,11700.9531,9.3674,Maluku,Seram Bagian Barat
2014,128.25,-3.25,138.572,0.012,11557.332,9.3551,Maluku,Seram Bagian Barat
2015,128.25,-3.25,151.0991,0.013,11632.4867,9.3616,Maluku,Seram Bagian Barat
2016,128.25,-3.25,153.6656,0.0131,11721.4405,9.3692,Maluku,Seram Bagian Barat
2017,128.25,-3.25,159.92,0.0132,12107.7698,9.4016,Maluku,Seram Bagian Barat
2018,128.25,-3.25,177.2038,0.0143,12395.5999,9.4251,Maluku,Seram Bagian Barat
2019,128.25,-3.25,191.8556,0.015,12762.4739,9.4543,Maluku,Seram Bagian Barat
2020,128.25,-3.25,172.888,0.014,12337.5078,9.4204,Maluku,Seram Bagian Barat
2021,128.25,-3.25,148.5898,0.0103,14467.7174,9.5797,Maluku,Seram Bagian Barat
2022,128.25,-3.25,161.164,0.0108,14888.3716,9.6083,Maluku,Seram Bagian Barat
2012,128.25,-3.0,229.1381,0.0208,11014.7106,9.307,Maluku,Seram Bagian Barat
2013,128.25,-3.0,230.1739,0.0211,10927.7452,9.2991,Maluku,Seram Bagian Barat
2014,128.25,-3.0,237.5167,0.0213,11157.2418,9.3198,Maluku,Seram Bagian Barat
2015,128.25,-3.0,232.9997,0.0208,11195.9045,9.3233,Maluku,Seram Bagian Barat
2016,128.25,-3.0,237.2152,0.021,11293.964,9.332,Maluku,Seram Bagian Barat
2017,128.25,-3.0,246.7848,0.0212,11653.0602,9.3633,Maluku,Seram Bagian Barat
2018,128.25,-3.0,199.1251,0.0165,12083.1605,9.3996,Maluku,Seram Bagian Barat
2019,128.25,-3.0,208.785,0.0168,12439.0398,9.4286,Maluku,Seram Bagian Barat
2020,128.25,-3.0,191.0531,0.0156,12213.6795,9.4103,Maluku,Seram Bagian Barat
2021,128.25,-3.0,159.7526,0.0114,13968.5056,9.5446,Maluku,Seram Bagian Barat
2022,128.25,-3.0,171.545,0.0117,14630.8631,9.5909,Maluku,Seram Bagian Barat
2012,128.5,-3.25,101.7789,0.0083,12189.9932,9.4084,Maluku,Seram Bagian Barat
2013,128.5,-3.25,103.1071,0.0085,12189.5849,9.4083,Maluku,Seram Bagian Barat
2014,128.5,-3.25,109.2883,0.0088,12477.011,9.4316,Maluku,Seram Bagian Barat
2015,128.5,-3.25,102.4458,0.0084,12208.7945,9.4099,Maluku,Seram Bagian Barat
2016,128.5,-3.25,104.9978,0.0085,12411.0257,9.4263,Maluku,Seram Bagian Barat
2017,128.5,-3.25,108.4564,0.0085,12720.5055,9.451,Maluku,Seram Bagian Barat
2018,128.5,-3.25,89.9163,0.0061,14802.7046,9.6026,Maluku,Seram Bagian Barat
2019,128.5,-3.25,93.179,0.0061,15239.8048,9.6317,Maluku,Seram Bagian Barat
2020,128.5,-3.25,83.7041,0.0057,14693.6664,9.5952,Maluku,Seram Bagian Barat
2021,128.5,-3.25,63.6301,0.0042,15331.8379,9.6377,Maluku,Seram Bagian Barat
2022,128.5,-3.25,36.593,0.0022,16373.0986,9.7034,Maluku,Seram Bagian Barat
2012,128.5,-3.0,302.7003,0.0302,10028.8427,9.2132,Maluku,Seram Bagian Barat
2013,128.5,-3.0,306.1305,0.0306,10018.9009,9.2122,Maluku,Seram Bagian Barat
2014,128.5,-3.0,313.6214,0.0306,10237.8605,9.2338,Maluku,Seram Bagian Barat
2015,128.5,-3.0,292.489,0.0295,9928.4065,9.2032,Maluku,Seram Bagian Barat
2016,128.5,-3.0,299.4062,0.0297,10071.9103,9.2175,Maluku,Seram Bagian Barat
2017,128.5,-3.0,311.2631,0.03,10385.2012,9.2481,Maluku,Seram Bagian Barat
2018,128.5,-3.0,267.0426,0.0228,11709.6933,9.3682,Maluku,Seram Bagian Barat
2019,128.5,-3.0,279.9078,0.0233,12004.7633,9.3931,Maluku,Seram Bagian Barat
2020,128.5,-3.0,262.3942,0.0217,12088.9427,9.4,Maluku,Seram Bagian Barat
2021,128.5,-3.0,200.5862,0.0158,12655.5204,9.4458,Maluku,Seram Bagian Barat
2022,128.5,-3.0,175.984,0.0129,13655.0302,9.5219,Maluku,Seram Bagian Barat
2012,128.75,-3.0,169.6381,0.0153,11102.7809,9.315,Maluku,Seram Bagian Barat
2013,128.75,-3.0,171.0773,0.0155,11038.5199,9.3091,Maluku,Seram Bagian Barat
2014,128.75,-3.0,170.8562,0.0155,11044.1975,9.3097,Maluku,Seram Bagian Barat
2015,128.75,-3.0,168.8397,0.0151,11161.8958,9.3203,Maluku,Seram Bagian Barat
2016,128.75,-3.0,166.1208,0.0147,11323.8903,9.3347,Maluku,Seram Bagian Barat
2017,128.75,-3.0,161.2933,0.0141,11411.0587,9.3423,Maluku,Seram Bagian Barat
2018,128.75,-3.0,114.5401,0.008,14395.4215,9.5747,Maluku,Seram Bagian Barat
2019,128.75,-3.0,109.8264,0.0072,15252.7631,9.6325,Maluku,Seram Bagian Barat
2020,128.75,-3.0,91.8488,0.0065,14132.5775,9.5562,Maluku,Seram Bagian Barat
2021,128.75,-3.0,100.1299,0.0069,14442.0264,9.5779,Maluku,Seram Bagian Barat
2022,128.75,-3.0,72.3141,0.0047,15246.6854,9.6321,Maluku,Seram Bagian Barat
2012,128.75,-1.5,0.5447,0.0,33061.0514,10.4061,Maluku,Seram Bagian Barat
2013,128.75,-1.5,0.5438,0.0,31107.2561,10.3452,Maluku,Seram Bagian Barat
2014,128.75,-1.5,0.5598,0.0,34078.6976,10.4364,Maluku,Seram Bagian Barat
2015,128.75,-1.5,0.5753,0.0,35046.4566,10.4644,Maluku,Seram Bagian Barat
2016,128.75,-1.5,1.0907,0.0001,18692.2569,9.8359,Maluku,Seram Bagian Barat
2017,128.75,-1.5,1.1296,0.0001,19039.4825,9.8543,Maluku,Seram Bagian Barat
2018,128.75,-1.5,1.2106,0.0,30375.0269,10.3214,Maluku,Seram Bagian Barat
2019,128.75,-1.5,1.2604,0.0,31656.5814,10.3627,Maluku,Seram Bagian Barat
2020,128.75,-1.5,1.198,0.0,31835.6768,10.3683,Maluku,Seram Bagian Barat
2021,128.75,-1.5,0.7413,0.0,27050.6789,10.2055,Maluku,Seram Bagian Barat
2022,128.75,-1.5,0.4413,0.0,48488.3858,10.7891,Maluku,Seram Bagian Barat
2012,97.5,4.25,7.9698,0.0005,14828.2204,9.6043,Aceh,Aceh Timur
2013,97.5,4.25,8.16,0.0005,14972.7913,9.614,Aceh,Aceh Timur
2014,97.5,4.25,31.8859,0.0021,15552.7801,9.652,Aceh,Aceh Timur
2015,97.5,4.25,31.8454,0.0021,15419.8947,9.6434,Aceh,Aceh Timur
2016,97.5,4.25,31.8454,0.002,15545.9491,9.6516,Aceh,Aceh Timur
2017,97.5,4.25,33.7128,0.0021,15921.3245,9.6754,Aceh,Aceh Timur
2018,97.5,4.25,35.9736,0.0021,16810.8111,9.7298,Aceh,Aceh Timur
2019,97.5,4.25,38.1649,0.0023,16869.798,9.7333,Aceh,Aceh Timur
2020,97.5,4.25,36.8779,0.0023,16259.6063,9.6964,Aceh,Aceh Timur
2021,97.5,4.25,58.2091,0.0036,16232.9071,9.6948,Aceh,Aceh Timur
2022,97.5,4.25,101.0852,0.0067,15119.7948,9.6238,Aceh,Aceh Timur
2012,97.5,4.5,49.993,0.0035,14433.3094,9.5773,Aceh,Aceh Timur
2013,97.5,4.5,50.018,0.0035,14285.5962,9.567,Aceh,Aceh Timur
2014,97.5,4.5,55.6779,0.0042,13218.0948,9.4893,Aceh,Aceh Timur
2015,97.5,4.5,55.3166,0.0042,13055.2118,9.4769,Aceh,Aceh Timur
2016,97.5,4.5,56.6586,0.0043,13307.441,9.4961,Aceh,Aceh Timur
2017,97.5,4.5,59.8751,0.0044,13669.5487,9.5229,Aceh,Aceh Timur
2018,97.5,4.5,65.3279,0.0044,14784.0678,9.6013,Aceh,Aceh Timur
2019,97.5,4.5,70.3451,0.0047,15015.2208,9.6168,Aceh,Aceh Timur
2020,97.5,4.5,66.6909,0.0047,14199.1171,9.5609,Aceh,Aceh Timur
2021,97.5,4.5,109.3643,0.0074,14738.303,9.5982,Aceh,Aceh Timur
2022,97.5,4.5,220.633,0.0159,13873.2282,9.5377,Aceh,Aceh Timur
2012,97.5,4.75,299.3629,0.0276,10848.6659,9.2918,Aceh,Aceh Timur
2013,97.5,4.75,302.5706,0.0279,10828.353,9.2899,Aceh,Aceh Timur
2014,97.5,4.75,373.2236,0.0326,11449.1187,9.3457,Aceh,Aceh Timur
2015,97.5,4.75,366.409,0.033,11113.9028,9.316,Aceh,Aceh Timur
2016,97.5,4.75,378.9346,0.0335,11327.6493,9.335,Aceh,Aceh Timur
2017,97.5,4.75,389.0777,0.0338,11523.8693,9.3522,Aceh,Aceh Timur
2018,97.5,4.75,480.0871,0.0341,14083.1977,9.5527,Aceh,Aceh Timur
2019,97.5,4.75,520.5865,0.0364,14283.2884,9.5668,Aceh,Aceh Timur
2020,97.5,4.75,491.8099,0.0365,13463.5029,9.5077,Aceh,Aceh Timur
2021,97.5,4.75,708.3997,0.0531,13339.0893,9.4985,Aceh,Aceh Timur
2022,97.5,4.75,858.1666,0.0673,12751.518,9.4534,Aceh,Aceh Timur
2012,97.75,4.5,280.4013,0.0262,10683.3228,9.2764,Aceh,Aceh Timur
2013,97.75,4.5,283.1116,0.0266,10635.2663,9.2719,Aceh,Aceh Timur
2014,97.75,4.5,310.6277,0.0297,10475.0361,9.2568,Aceh,Aceh Timur
2015,97.75,4.5,307.3946,0.03,10244.2194,9.2345,Aceh,Aceh Timur
2016,97.75,4.5,316.4017,0.0303,10447.5491,9.2541,Aceh,Aceh Timur
2017,97.75,4.5,326.7149,0.0305,10706.7086,9.2786,Aceh,Aceh Timur
2018,97.75,4.5,350.3673,0.0308,11360.5665,9.3379,Aceh,Aceh Timur
2019,97.75,4.5,403.2306,0.033,12209.4159,9.41,Aceh,Aceh Timur
2020,97.75,4.5,478.7127,0.0424,11302.1455,9.3327,Aceh,Aceh Timur
2021,97.75,4.5,678.0974,0.0598,11333.8922,9.3356,Aceh,Aceh Timur
2022,97.75,4.5,916.8117,0.0738,12425.0113,9.4275,Aceh,Aceh Timur
2012,97.75,4.75,623.992,0.0611,10207.6346,9.2309,Aceh,Aceh Timur
2013,97.75,4.75,638.4695,0.0619,10318.08,9.2417,Aceh,Aceh Timur
2014,97.75,4.75,645.7844,0.0605,10680.6305,9.2762,Aceh,Aceh Timur
2015,97.75,4.75,642.9052,0.0612,10505.8165,9.2597,Aceh,Aceh Timur
2016,97.75,4.75,660.4632,0.062,10646.0029,9.2729,Aceh,Aceh Timur
2017,97.75,4.75,681.2509,0.0627,10873.3394,9.2941,Aceh,Aceh Timur
2018,97.75,4.75,730.8569,0.0633,11545.1702,9.354,Aceh,Aceh Timur
2019,97.75,4.75,815.4962,0.0678,12035.7288,9.3956,Aceh,Aceh Timur
2020,97.75,4.75,759.6732,0.0679,11189.013,9.3227,Aceh,Aceh Timur
2021,97.75,4.75,1201.3173,0.1138,10552.1594,9.2641,Aceh,Aceh Timur
2022,97.75,4.75,1442.6425,0.124,11630.6046,9.3614,Aceh,Aceh Timur
2012,97.0,5.0,2667.2491,0.2517,10597.5243,9.2684,Aceh,Aceh Utara
2013,97.0,5.0,2697.3232,0.2548,10584.2806,9.2671,Aceh,Aceh Utara
2014,97.0,5.0,2736.8454,0.2549,10737.0268,9.2815,Aceh,Aceh Utara
2015,97.0,5.0,2706.9442,0.2588,10461.0042,9.2554,Aceh,Aceh Utara
2016,97.0,5.0,2796.7732,0.2619,10680.2879,9.2762,Aceh,Aceh Utara
2017,97.0,5.0,2872.8481,0.2645,10860.1456,9.2929,Aceh,Aceh Utara
2018,97.0,5.0,3197.0446,0.2756,11601.1793,9.3589,Aceh,Aceh Utara
2019,97.0,5.0,3518.0963,0.2952,11916.1004,9.3856,Aceh,Aceh Utara
2020,97.0,5.0,3380.0994,0.2984,11328.3203,9.3351,Aceh,Aceh Utara
2021,97.0,5.0,4324.5897,0.3838,11268.9515,9.3298,Aceh,Aceh Utara
2022,97.0,5.0,4667.4596,0.3666,12732.3863,9.4519,Aceh,Aceh Utara
2012,97.0,5.25,39.295,0.0031,12755.2416,9.4537,Aceh,Aceh Utara
2013,97.0,5.25,38.9298,0.0031,12478.3129,9.4317,Aceh,Aceh Utara
2014,97.0,5.25,39.3241,0.003,13002.1023,9.4729,Aceh,Aceh Utara
2015,97.0,5.25,39.1047,0.003,13129.8915,9.4826,Aceh,Aceh Utara
2016,97.0,5.25,40.4321,0.0032,12831.439,9.4597,Aceh,Aceh Utara
2017,97.0,5.25,41.3901,0.0032,12845.1951,9.4607,Aceh,Aceh Utara
2018,97.0,5.25,45.7184,0.0033,13693.7771,9.5247,Aceh,Aceh Utara
2019,97.0,5.25,60.0844,0.0036,16829.903,9.7309,Aceh,Aceh Utara
2020,97.0,5.25,55.7684,0.0036,15458.7982,9.6459,Aceh,Aceh Utara
2021,97.0,5.25,71.106,0.0043,16453.1651,9.7083,Aceh,Aceh Utara
2022,97.0,5.25,35.2222,0.0023,15202.5367,9.6292,Aceh,Aceh Utara
2012,97.25,5.0,2546.3271,0.286,8903.4355,9.0942,Aceh,Aceh Utara
2013,97.25,5.0,2560.9053,0.2895,8846.0387,9.0877,Aceh,Aceh Utara
2014,97.25,5.0,2653.9989,0.2859,9281.5646,9.1358,Aceh,Aceh Utara
2015,97.25,5.0,2623.7445,0.2891,9076.972,9.1135,Aceh,Aceh Utara
2016,97.25,5.0,2675.5549,0.2897,9234.6541,9.1307,Aceh,Aceh Utara
2017,97.25,5.0,2791.1976,0.292,9558.0937,9.1651,Aceh,Aceh Utara
2018,97.25,5.0,2838.3585,0.2744,10342.1012,9.244,Aceh,Aceh Utara
2019,97.25,5.0,3040.8384,0.2934,10363.4451,9.246,Aceh,Aceh Utara
2020,97.25,5.0,2927.1078,0.2964,9875.8754,9.1979,Aceh,Aceh Utara
2021,97.25,5.0,3606.0678,0.3487,10342.4398,9.244,Aceh,Aceh Utara
2022,97.25,5.0,3422.0926,0.3059,11186.6184,9.3225,Aceh,Aceh Utara
2012,97.5,5.0,1145.7067,0.1228,9327.6368,9.1407,Aceh,Aceh Utara
2013,97.5,5.0,1156.4968,0.1243,9300.8184,9.1379,Aceh,Aceh Utara
2014,97.5,5.0,1127.6967,0.1176,9587.6665,9.1682,Aceh,Aceh Utara
2015,97.5,5.0,1122.7607,0.119,9436.7031,9.1524,Aceh,Aceh Utara
2016,97.5,5.0,1145.4174,0.1206,9493.8982,9.1584,Aceh,Aceh Utara
2017,97.5,5.0,1184.5841,0.1219,9717.1575,9.1816,Aceh,Aceh Utara
2018,97.5,5.0,1267.4035,0.1232,10287.5257,9.2387,Aceh,Aceh Utara
2019,97.5,5.0,1390.7537,0.1317,10559.5627,9.2648,Aceh,Aceh Utara
2020,97.5,5.0,1329.2896,0.132,10072.6626,9.2176,Aceh,Aceh Utara
2021,97.5,5.0,1932.4199,0.1821,10610.4401,9.2696,Aceh,Aceh Utara
2022,97.5,5.0,1513.9118,0.1354,11180.8408,9.322,Aceh,Aceh Utara
2012,96.75,4.75,264.3093,0.0248,10661.1763,9.2744,Aceh,Bener Meriah
2013,96.75,4.75,269.9459,0.0252,10729.6444,9.2808,Aceh,Bener Meriah
2014,96.75,4.75,261.5426,0.0247,10596.8728,9.2683,Aceh,Bener Meriah
2015,96.75,4.75,236.1284,0.0214,11009.7354,9.3065,Aceh,Bener Meriah
2016,96.75,4.75,242.5537,0.0221,10958.4676,9.3019,Aceh,Bener Meriah
2017,96.75,4.75,251.9143,0.0224,11267.7446,9.3297,Aceh,Bener Meriah
2018,96.75,4.75,215.6937,0.0176,12270.5783,9.415,Aceh,Bener Meriah
2019,96.75,4.75,227.4843,0.0179,12703.9134,9.4497,Aceh,Bener Meriah
2020,96.75,4.75,215.6808,0.0179,12027.0373,9.3949,Aceh,Bener Meriah
2021,96.75,4.75,628.0341,0.0544,11549.2445,9.3544,Aceh,Bener Meriah
2022,96.75,4.75,796.7793,0.0631,12619.5002,9.443,Aceh,Bener Meriah
2012,97.0,4.75,63.7304,0.0049,12929.9429,9.4673,Aceh,Bener Meriah
2013,97.0,4.75,64.3645,0.005,12916.7187,9.4663,Aceh,Bener Meriah
2014,97.0,4.75,102.5074,0.008,12835.6919,9.46,Aceh,Bener Meriah
2015,97.0,4.75,93.1356,0.007,13275.9494,9.4937,Aceh,Bener Meriah
2016,97.0,4.75,97.4197,0.0073,13264.8771,9.4929,Aceh,Bener Meriah
2017,97.0,4.75,101.4949,0.0074,13661.0192,9.5223,Aceh,Bener Meriah
2018,97.0,4.75,88.0256,0.0059,14797.6401,9.6022,Aceh,Bener Meriah
2019,97.0,4.75,95.5767,0.0061,15595.4975,9.6547,Aceh,Bener Meriah
2020,97.0,4.75,89.8501,0.0062,14580.2979,9.5874,Aceh,Bener Meriah
2021,97.0,4.75,111.9065,0.0076,14696.946,9.5954,Aceh,Bener Meriah
2022,97.0,4.75,241.8723,0.0183,13239.5588,9.491,Aceh,Bener Meriah
2012,97.25,4.75,87.6996,0.0066,13219.7282,9.4895,Aceh,Bener Meriah
2013,97.25,4.75,88.3085,0.0067,13113.4475,9.4814,Aceh,Bener Meriah
2014,97.25,4.75,140.1749,0.0111,12644.8831,9.445,Aceh,Bener Meriah
2015,97.25,4.75,140.5493,0.0111,12612.3991,9.4424,Aceh,Bener Meriah
2016,97.25,4.75,143.3219,0.0112,12750.5263,9.4533,Aceh,Bener Meriah
2017,97.25,4.75,149.083,0.0113,13139.3278,9.4834,Aceh,Bener Meriah
2018,97.25,4.75,148.4882,0.0106,13953.9509,9.5435,Aceh,Bener Meriah
2019,97.25,4.75,165.6028,0.0114,14541.6565,9.5848,Aceh,Bener Meriah
2020,97.25,4.75,160.0017,0.0115,13904.5566,9.54,Aceh,Bener Meriah
2021,97.25,4.75,189.4441,0.0139,13629.1153,9.52,Aceh,Bener Meriah
2022,97.25,4.75,497.5432,0.0423,11757.1524,9.3722,Aceh,Bener Meriah
2012,96.5,5.0,2140.3016,0.2013,10634.3319,9.2718,Aceh,Bireuen
2013,96.5,5.0,2147.9606,0.2038,10540.8457,9.263,Aceh,Bireuen
2014,96.5,5.0,2172.5854,0.2028,10715.186,9.2794,Aceh,Bireuen
2015,96.5,5.0,2120.995,0.2051,10339.4914,9.2437,Aceh,Bireuen
2016,96.5,5.0,2170.9733,0.2072,10478.8409,9.2571,Aceh,Bireuen
2017,96.5,5.0,2189.4852,0.2059,10631.7719,9.2716,Aceh,Bireuen
2018,96.5,5.0,2034.9043,0.1739,11699.1812,9.3673,Aceh,Bireuen
2019,96.5,5.0,2162.7852,0.1849,11698.2969,9.3672,Aceh,Bireuen
2020,96.5,5.0,2056.7956,0.1868,11007.7873,9.3064,Aceh,Bireuen
2021,96.5,5.0,2168.023,0.1901,11405.9243,9.3419,Aceh,Bireuen
2022,96.5,5.0,2436.8738,0.1988,12257.5457,9.4139,Aceh,Bireuen
2012,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2013,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2014,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2015,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2016,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2017,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2018,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2019,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2020,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2021,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2022,96.5,5.25,0.0,0.0,,,Aceh,Bireuen
2012,96.75,5.0,441.8229,0.0396,11153.0587,9.3195,Aceh,Bireuen
2013,96.75,5.0,443.3669,0.0401,11055.4592,9.3107,Aceh,Bireuen
2014,96.75,5.0,571.8621,0.0543,10533.8613,9.2624,Aceh,Bireuen
2015,96.75,5.0,566.7177,0.0549,10323.3028,9.2422,Aceh,Bireuen
2016,96.75,5.0,594.834,0.0563,10572.4271,9.266,Aceh,Bireuen
2017,96.75,5.0,618.8574,0.0572,10824.9741,9.2896,Aceh,Bireuen
2018,96.75,5.0,902.5852,0.0745,12115.8485,9.4023,Aceh,Bireuen
2019,96.75,5.0,979.9074,0.08,12253.695,9.4136,Aceh,Bireuen
2020,96.75,5.0,945.2652,0.0808,11698.0652,9.3672,Aceh,Bireuen
2021,96.75,5.0,1127.6453,0.0948,11892.471,9.3837,Aceh,Bireuen
2022,96.75,5.0,2471.5126,0.2101,11763.2184,9.3727,Aceh,Bireuen
2012,96.75,5.25,93.2248,0.007,13312.8734,9.4965,Aceh,Bireuen
2013,96.75,5.25,94.889,0.0071,13381.5916,9.5016,Aceh,Bireuen
2014,96.75,5.25,98.1965,0.0073,13371.9744,9.5009,Aceh,Bireuen
2015,96.75,5.25,95.7912,0.0073,13172.8716,9.4859,Aceh,Bireuen
2016,96.75,5.25,100.0105,0.0075,13315.118,9.4967,Aceh,Bireuen
2017,96.75,5.25,109.2704,0.0081,13446.7796,9.5065,Aceh,Bireuen
2018,96.75,5.25,223.2269,0.0169,13184.3178,9.4868,Aceh,Bireuen
2019,96.75,5.25,252.6884,0.0183,13840.783,9.5354,Aceh,Bireuen
2020,96.75,5.25,244.1641,0.0184,13234.0692,9.4905,Aceh,Bireuen
2021,96.75,5.25,299.96,0.0216,13864.5665,9.5371,Aceh,Bireuen
2022,96.75,5.25,381.5252,0.0281,13586.8724,9.5169,Aceh,Bireuen
2012,97.0,4.0,263.92,0.0253,10445.9093,9.254,Aceh,Gayo Lues
2013,97.0,4.0,266.0142,0.0256,10403.2901,9.2499,Aceh,Gayo Lues
2014,97.0,4.0,282.2046,0.0267,10560.336,9.2649,Aceh,Gayo Lues
2015,97.0,4.0,280.4008,0.027,10387.3357,9.2483,Aceh,Gayo Lues
2016,97.0,4.0,286.4448,0.0274,10466.7303,9.256,Aceh,Gayo Lues
2017,97.0,4.0,295.9397,0.0276,10725.7792,9.2804,Aceh,Gayo Lues
2018,97.0,4.0,317.3049,0.0277,11439.741,9.3448,Aceh,Gayo Lues
2019,97.0,4.0,333.6943,0.0297,11247.0596,9.3279,Aceh,Gayo Lues
2020,97.0,4.0,321.477,0.03,10721.1585,9.28,Aceh,Gayo Lues
2021,97.0,4.0,265.815,0.0207,12815.4031,9.4584,Aceh,Gayo Lues
2022,97.0,4.0,300.2512,0.0223,13470.3454,9.5082,Aceh,Gayo Lues
2012,97.25,3.75,350.2637,0.0366,9583.0645,9.1678,Aceh,Gayo Lues
2013,97.25,3.75,355.6319,0.037,9601.6576,9.1697,Aceh,Gayo Lues
2014,97.25,3.75,365.8221,0.036,10173.1349,9.2275,Aceh,Gayo Lues
2015,97.25,3.75,358.6072,0.0363,9867.6205,9.197,Aceh,Gayo Lues
2016,97.25,3.75,369.47,0.0369,10021.8921,9.2125,Aceh,Gayo Lues
